person_id,lastname,firstname,gender,birth_year,death_year,full_name
998,Biedermann,W,NA,NA,NA,W Biedermann
6681,Nicolas,A,NA,NA,NA,A Nicolas
5114,Küstner,Otto,M,NA,NA,Otto Küstner
11760,Corral y Maestro,L,NA,NA,NA,L Corral y Maestro
11759,Cortez,A,NA,NA,NA,A Cortez
11758,Morales Arjona,B,NA,NA,NA,B Morales Arjona
11757,Lopez Garcia,L,NA,NA,NA,L Lopez Garcia
11755,Clemente y Guerra,L,NA,NA,NA,L Clemente y Guerra
11754,Santos,V,NA,NA,NA,V Santos
11753,Sagarra,V,NA,NA,NA,V Sagarra
11752,de la Fuente Arrimados,N,NA,NA,NA,N de la Fuente Arrimados
11751,Sedo,L,NA,NA,NA,L Sedo
11750,Sierra,S,NA,NA,NA,S Sierra
8549,Simonerra,A,M,NA,NA,A Simonerra
9465,Urraca,Pedro,M,NA,NA,Pedro Urraca
4091,Herrgott,A,M,NA,NA,A Herrgott
8755,Stefani,A,NA,NA,NA,A Stefani
9754,von Franqué,Otto,M,NA,NA,Otto von Franqué
3646,Griffini,Luigi,M,NA,NA,Luigi Griffini
11749,Gómez Ferrer,R,NA,NA,NA,R Gómez Ferrer
11748,Moliner,F,NA,NA,NA,F Moliner
11747,Lopez,Enrique,M,NA,NA,Enrique Lopez
11746,Magraner,J,NA,NA,NA,J Magraner
11745,Candelay,M,NA,NA,NA,M Candelay
11744,Garin,P,NA,NA,NA,P Garin
11743,Peset,V,NA,NA,NA,V Peset
11742,Slocker,E,NA,NA,NA,E Slocker
11741,Orts y Orts,Franco,M,NA,NA,Franco Orts y Orts
11739,Mollà,R,NA,NA,NA,R Mollà
11738,Bartrina,Jésus,M,NA,NA,Jésus Bartrina
11737,Bartual,Juan,M,NA,NA,Juan Bartual
11736,Machi,José,M,NA,NA,José Machi
3534,Gomez y Reig,Const.,M,NA,NA,Const. Gomez y Reig
1641,Casanova,P,NA,NA,NA,P Casanova
5156,Laget,Emile,M,NA,NA,Emile Laget
6437,Morisani,Domenico,M,NA,NA,Domenico Morisani
6448,Morselli,Enrico,M,NA,NA,Enrico Morselli
9434,Uhthoff,W,NA,NA,NA,W Uhthoff
8253,Schultze,B,NA,NA,NA,B Schultze
4412,Hürthle,Karl,M,NA,NA,Karl Hürthle
9912,Vuillemin,P,M,NA,NA,P Vuillemin
1573,Canalis,Pierre,M,NA,NA,Pierre Canalis
791,Beck,Adolf,M,1863,1942,Adolf Beck
3571,Gottlieb,R,NA,NA,NA,R Gottlieb
8211,Schmidt-Rimpler,H,NA,NA,NA,H Schmidt-Rimpler
1730,Charpentier,C,NA,NA,NA,C Charpentier
8410,Serafini,A,NA,NA,NA,A Serafini
10346,Yelverton Pearson,C,NA,NA,NA,C Yelverton Pearson
10091,Wernicke,C,M,NA,NA,C Wernicke
941,Bernstein,Julius,M,NA,NA,Julius Bernstein
3437,Gil y morte,A,NA,NA,NA,A Gil y morte
9522,van der Hoeven,P.C,NA,NA,NA,P.C van der Hoeven
4987,Korteweg,J,NA,NA,NA,J Korteweg
11762,Koster,W,NA,NA,NA,W Koster
3449,Gillavry,M,NA,NA,NA,M Gillavry
1101,Boddaert,B,NA,NA,NA,B Boddaert
9371,Truzzi,Ettore,M,NA,NA,Ettore Truzzi
1024,Binswanger,Otto,M,NA,NA,Otto Binswanger
8795,Stintzing,R,NA,NA,NA,R Stintzing
9919,Wagenmann,NA,NA,NA,NA,Wagenmann
7730,Riedel,B,NA,NA,NA,B Riedel
5412,Leuthold,V,NA,NA,NA,V Leuthold
8556,Sinclair,Thomas,M,NA,NA,Thomas Sinclair
1502,Byers,J,NA,NA,NA,J Byers
7082,Pekelharing,C,NA,NA,NA,C Pekelharing
9827,von Michel,NA,NA,NA,NA,von Michel
7888,Ross,John,M,NA,NA,John Ross
8090,Sandwith,F,M,NA,NA,F Sandwith
5672,Lucae,A,NA,NA,NA,A Lucae
6041,McLiesh,John,M,NA,NA,John McLiesh
10426,Zoth,Oskar,M,NA,NA,Oskar Zoth
6253,Mibelli,Vittorio,M,NA,NA,Vittorio Mibelli
1965,Corona,Augusto,M,NA,NA,Augusto Corona
6837,Ognev,Johann,M,NA,NA,Johann Ognev
2716,Eichhorst,Hermann,M,NA,NA,Hermann Eichhorst
6676,Nichols,John,M,NA,NA,John Nichols
3446,Gilkinet,A,M,NA,NA,A Gilkinet
3006,Finger,Ernst,M,NA,NA,Ernst Finger
4640,Jorissen,A,NA,NA,NA,A Jorissen
8402,Senator,H,NA,NA,NA,H Senator
7396,Prausnitz,Wilhelm,M,NA,NA,Wilhelm Prausnitz
9359,Troisfontaines,P,NA,NA,NA,P Troisfontaines
688,Barbacci,Ottone,M,NA,NA,Ottone Barbacci
3695,Gucci,Pietro,M,NA,NA,Pietro Gucci
990,Bianchi,Stanislao,M,NA,NA,Stanislao Bianchi
703,Barduzzi,Domenico,M,NA,NA,Domenico Barduzzi
1031,Biondi,Domenico,M,NA,NA,Domenico Biondi
3155,Fraipont,F,M,NA,NA,F Fraipont
7058,Pawlinow,K,NA,NA,NA,K Pawlinow
8178,Schirmer,Otto,M,NA,NA,Otto Schirmer
6788,Nuel,P,NA,NA,NA,P Nuel
5942,Martin,A,M,NA,NA,A Martin
3256,Fränkel,B,NA,NA,NA,B Fränkel
7024,Paterson,A,M,NA,NA,A Paterson
9427,Ughi,Odorado,M,NA,NA,Odorado Ughi
11969,Werth,R,NA,NA,NA,R Werth
11823,Graf von Spee,F,NA,NA,NA,F Graf von Spee
11967,Völckers,K,NA,NA,NA,K Völckers
11819,Heller,A,NA,NA,NA,A Heller
11966,Helferich,H,NA,NA,NA,H Helferich
11971,Fischer,NA,NA,NA,NA,Fischer
11970,Bernh,NA,NA,NA,NA,Bernh
3170,Francotte,Xavier,M,NA,NA,Xavier Francotte
2317,Dean,George,M,NA,NA,George Dean
3311,Gallenga,Camillo,M,NA,NA,Camillo Gallenga
7755,Riva,A,NA,NA,NA,A Riva
1667,Caton,Richard,M,NA,NA,Richard Caton
5231,Lannelongue,NA,NA,NA,NA,Lannelongue
2935,Fedeli,Charles,M,NA,NA,Charles Fedeli
2439,Dilbert,A,NA,NA,NA,A Dilbert
8522,Siemerling,NA,NA,NA,NA,Siemerling
3280,Fürst,Carl,M,NA,NA,Carl Fürst
6853,Oliver,Thomas,M,NA,NA,Thomas Oliver
655,Ball,C,M,NA,NA,C Ball
3611,Grant,J,M,NA,NA,J Grant
1909,Combemale,R,NA,NA,NA,R Combemale
9932,Wakelin Barratt,J,M,NA,NA,J Wakelin Barratt
1540,Caleb,C,M,NA,NA,C Caleb
8142,Schattelius,Max,M,NA,NA,Max Schattelius
8910,Sutherland,David,M,NA,NA,David Sutherland
4498,Ito,Hayazo,M,NA,NA,Hayazo Ito
5406,Lescoeur,D,M,NA,NA,D Lescoeur
568,Ausset,E,NA,NA,NA,E Ausset
4724,Kasem-Beck,A,NA,NA,NA,A Kasem-Beck
7733,Riegler,E,NA,NA,NA,E Riegler
6689,Nicolle,M,M,NA,NA,M Nicolle
1737,Charpy,Adrien,M,NA,NA,Adrien Charpy
764,Baumler,Ch,M,NA,NA,Ch Baumler
6576,Mörner,K,M,NA,NA,K Mörner
4580,Jendrassik,Ernest,M,NA,NA,Ernest Jendrassik
2790,Enderlen,Eugen,M,NA,NA,Eugen Enderlen
8658,Sommer,R,M,NA,NA,R Sommer
1023,Binot,Jean,M,NA,NA,Jean Binot
6209,Mesnil,J,M,NA,NA,J Mesnil
6700,Nikolsky,Pierre,M,NA,NA,Pierre Nikolsky
4748,Kazzander,Julius,M,NA,NA,Julius Kazzander
8823,Strahl,Hans,M,NA,NA,Hans Strahl
338,Ahlfeld,F,M,NA,NA,F Ahlfeld
9003,Tangle,Franz,M,NA,NA,Franz Tangle
1728,Charpentier,NA,NA,NA,NA,Charpentier
6972,Panormow,A,M,NA,NA,A Panormow
8119,Savtchenko,I,NA,NA,NA,I Savtchenko
481,Argutinsky,P,M,NA,NA,P Argutinsky
5982,Massei,Ferdinando,M,NA,NA,Ferdinando Massei
7193,Pfannenstiel,J,M,NA,NA,J Pfannenstiel
7359,Porta,Ant.,M,NA,NA,Ant. Porta
8061,Salomonsen,Carl,M,NA,NA,Carl Salomonsen
8896,Sundberg,Carl,M,NA,NA,Carl Sundberg
8156,Scherbakoff,A,M,NA,NA,A Scherbakoff
5004,Koudrevetsky,W,M,NA,NA,W Koudrevetsky
5101,Kuznetzow,Michel,M,NA,NA,Michel Kuznetzow
10097,Wertheimer,G,NA,NA,NA,G Wertheimer
2014,Cozzolino,Vincenzo,M,NA,NA,Vincenzo Cozzolino
2644,d´Antona,Antonio,M,NA,NA,Antonio d´Antona
4484,Ipsen,Carl,M,NA,NA,Carl Ipsen
7279,Place,T,NA,NA,NA,T Place
4857,Kinkead,R,M,NA,NA,R Kinkead
8554,Simpson,W,M,NA,NA,W Simpson
5913,Marie,A,M,NA,NA,A Marie
4550,Janovsky,J,NA,NA,NA,J Janovsky
10138,White,James,M,NA,NA,James White
10100,Wesbrook,F,M,NA,NA,F Wesbrook
804,Bedford,Charles,M,NA,NA,Charles Bedford
5384,Lentz,Otto,M,NA,NA,Otto Lentz
9426,Ughetti,G,NA,NA,NA,G Ughetti
1347,Brinkerhoff,Walter,M,NA,NA,Walter Brinkerhoff
4321,Houlbert,Constant,M,NA,NA,Constant Houlbert
8076,Sanchez,Julian Calleja y,M,NA,NA,Julian Calleja y Sanchez
9417,Tyrade,M,NA,NA,NA,M Tyrade
19061,His Jr,Wilhelm,M,1863,1934,Wilhelm His Jr
7690,Ribbert,H,NA,NA,NA,H Ribbert
10117,Westphal,A,NA,NA,NA,A Westphal
3010,Finkler,D,NA,NA,NA,D Finkler
11816,Vogt,NA,NA,NA,NA,Vogt
11815,Torup,NA,NA,NA,NA,Torup
11814,Schreiner,NA,NA,NA,NA,Schreiner
6561,Müller,W,NA,NA,NA,W Müller
3300,Gaglio,Gaetano,M,NA,NA,Gaetano Gaglio
11811,Runge,Max,M,NA,NA,Max Runge
11813,Hirsch,C,NA,NA,NA,C Hirsch
11812,Kaufmann,E,M,NA,NA,E Kaufmann
9785,von Hippel,Arthur,M,NA,NA,Arthur von Hippel
4935,Kobert,Rud.,M,NA,NA,Rud. Kobert
8245,Schuchardt,F,NA,NA,NA,F Schuchardt
4825,Khlopine,G,NA,NA,NA,G Khlopine
2982,Fick,R,M,NA,NA,R Fick
1089,Blumenau,L,NA,NA,NA,L Blumenau
7129,Perrando,G,NA,NA,NA,G Perrando
7183,Petrov,N,NA,NA,NA,N Petrov
3309,Gallemaerts,E,NA,NA,NA,E Gallemaerts
6208,Mesnil,Félix,M,NA,NA,Félix Mesnil
5405,Lesbre,F,NA,NA,NA,F Lesbre
9638,Viault,G,NA,NA,NA,G Viault
7198,Pfeiffer,Ludvig,M,NA,NA,Ludvig Pfeiffer
7162,Peters,Th,M,NA,NA,Th Peters
1191,Borst,Max,M,NA,NA,Max Borst
6687,Nicolle,D,NA,NA,NA,D Nicolle
5280,Laveran,Charles,M,NA,NA,Charles Laveran
657,Ball,V,NA,NA,NA,V Ball
486,Arloing,Fernand,M,1876,1944,Fernand Arloing
7275,Pitres,A,NA,NA,NA,A Pitres
7184,Pettersson,Alfred,M,NA,NA,Alfred Pettersson
7177,Petrén,Karl,M,NA,NA,Karl Petrén
5271,Laurent,O,M,NA,NA,O Laurent
3416,Gianelli,Luigi,M,NA,NA,Luigi Gianelli
4526,Jacques,Victor,M,NA,NA,Victor Jacques
2640,Dönitz,W,M,NA,NA,W Dönitz
704,Barfurth,Dietrich,M,NA,NA,Dietrich Barfurth
2362,Demons,NA,NA,NA,NA,Demons
2013,Coyne,V,NA,NA,NA,V Coyne
5305,Le Dantec,NA,NA,NA,NA,Le Dantec
1673,Cavazzani,Emilio,M,NA,NA,Emilio Cavazzani
3298,Gaffky,G,M,NA,NA,G Gaffky
4130,Hesse,C,NA,NA,NA,C Hesse
373,Allbutt,Clifford,M,NA,NA,Clifford Allbutt
4450,Ingals,Fletcher,M,NA,NA,Fletcher Ingals
2731,Eiselsberg,A,NA,NA,NA,A Eiselsberg
1371,Brower,Daniel,M,NA,NA,Daniel Brower
6993,Park,Roswell,M,NA,NA,Roswell Park
5595,London,E,M,NA,NA,E London
9051,Testut,L,NA,NA,NA,L Testut
6264,Michelson,A,M,NA,NA,A Michelson
2952,Fermi,Claudio,M,NA,NA,Claudio Fermi
8601,Smith,Alexander,M,NA,NA,Alexander Smith
9773,von Grützner,W,NA,NA,NA,W von Grützner
8583,Skwortzow,Strinarch,M,NA,NA,Strinarch Skwortzow
3679,Grünbaum,A,NA,NA,NA,A Grünbaum
9834,von Noorden,Carl,M,NA,NA,Carl von Noorden
5382,Lentz,NA,NA,NA,NA,Lentz
8760,Steiglitz,Julius,M,NA,NA,Julius Steiglitz
2228,de Grósz,Emile,M,NA,NA,Emile de Grósz
384,Almquist,Ernst,M,NA,NA,Ernst Almquist
9617,Versari,Ricardo,M,NA,NA,Ricardo Versari
4446,Imbert,L,NA,NA,NA,L Imbert
6945,Padwyssoski,W,NA,NA,NA,W Padwyssoski
5686,Ludwig,E,NA,NA,NA,E Ludwig
5030,Kratter,Julius,M,NA,NA,Julius Kratter
3359,Gaupp,R,M,NA,NA,R Gaupp
6402,Morat,E,NA,NA,NA,E Morat
6793,Nuttall,G,M,NA,NA,G Nuttall
2491,Dollinger,J,NA,NA,NA,J Dollinger
771,Bayardi,Daniele,NA,NA,NA,Daniele Bayardi
5115,Küttner,Hermann,M,NA,NA,Hermann Küttner
7335,Ponfick,E,NA,NA,NA,E Ponfick
6078,Medin,O,M,NA,NA,O Medin
9618,Verstraeten,C,M,NA,NA,C Verstraeten
7467,Proskauer,B,NA,NA,NA,B Proskauer
1618,Carrara,Mario,M,NA,NA,Mario Carrara
8786,Stewart,G,M,NA,NA,G Stewart
3354,Gaucher,E,M,NA,NA,E Gaucher
7059,Pawlowsky,A,M,NA,NA,A Pawlowsky
3257,Fränkel,C,NA,NA,NA,C Fränkel
10009,Watters,W,M,NA,NA,W Watters
7775,Robin,Albert,M,NA,NA,Albert Robin
9481,v. Michel,Julius,M,NA,NA,Julius v. Michel
9581,Veit,J,M,NA,NA,J Veit
6895,Ortner,N,NA,NA,NA,N Ortner
355,Alcock,A,M,NA,NA,A Alcock
9852,von Schjerning,O,M,NA,NA,O von Schjerning
7864,Rose,Edmund,M,NA,NA,Edmund Rose
7368,Pouchet,G,NA,NA,NA,G Pouchet
10126,Weysse,Arthur,M,NA,NA,Arthur Weysse
1850,Cloetta,M,NA,NA,NA,M Cloetta
1731,Charpentier,D,NA,NA,NA,D Charpentier
8198,Schmidt,A,NA,NA,NA,A Schmidt
3336,Garnier,L,NA,NA,NA,L Garnier
7586,Raymond,NA,NA,NA,NA,Raymond
2643,d´Amicis,Tommaso,M,NA,NA,Tommaso d´Amicis
5840,Malerba,Pasquale,M,NA,NA,Pasquale Malerba
9057,Thayer,W,NA,NA,NA,W Thayer
7808,Roger,H,M,NA,NA,H Roger
7498,Quénu,J,NA,NA,NA,J Quénu
7013,Passow,A,M,NA,NA,A Passow
11890,Sonnenburg,E,NA,NA,NA,E Sonnenburg
11889,Heffter,A,NA,NA,NA,A Heffter
11888,Hildebrand,O,NA,NA,NA,O Hildebrand
11887,Olshausen,R,NA,NA,NA,R Olshausen
5035,Kraus,F,M,NA,NA,F Kraus
683,Bar,Paul,M,NA,NA,Paul Bar
7402,Prenant,A,M,NA,NA,A Prenant
5593,London,Alfred,M,NA,NA,Alfred London
8173,Schilling,NA,NA,NA,NA,Schilling
2290,de Renzi,Enrico,M,NA,NA,Enrico de Renzi
451,Angelucci,Arnoldo,M,NA,NA,Arnoldo Angelucci
8169,Schiffers,Fernand,M,NA,NA,Fernand Schiffers
7490,Putzeys,F,NA,NA,NA,F Putzeys
659,Balletz,Gilbert,M,NA,NA,Gilbert Balletz
7332,Pommer,G,NA,NA,NA,G Pommer
5200,Landouzy,D,M,NA,NA,D Landouzy
8636,Snyers,P,M,NA,NA,P Snyers
8280,Schwartze,H,NA,NA,NA,H Schwartze
5183,Lameris,H,NA,NA,NA,H Lameris
8707,Spronck,C,NA,NA,NA,C Spronck
4008,Heilbronner,Karl,M,NA,NA,Karl Heilbronner
3438,Gilbert,A,M,NA,NA,A Gilbert
785,Beattie,J,NA,NA,NA,J Beattie
2520,Dórnitz,W,NA,NA,NA,W Dórnitz
4939,Koch,Josef,M,NA,NA,Josef Koch
3307,Galeotti,Gino,M,NA,NA,Gino Galeotti
4565,Jaworski,Walery,NA,NA,NA,Walery Jaworski
5749,MacCallum,W,M,NA,NA,W MacCallum
5791,Madelung,NA,NA,NA,NA,Madelung
2867,Ewald,I. Rich.,M,NA,NA,I. Rich. Ewald
1729,Charpentier,A,M,NA,NA,A Charpentier
7692,Ribemont-Dessaignes,A,M,NA,NA,A Ribemont-Dessaignes
2939,Fehling,H,NA,NA,NA,H Fehling
7088,Pellacani,Paul,M,NA,NA,Paul Pellacani
6991,Parisot,Pierre,M,NA,NA,Pierre Parisot
8728,Stangenberg,Emil,M,NA,NA,Emil Stangenberg
11984,Snellern,H,NA,NA,NA,H Snellern
11977,Brock,A.J.,NA,NA,NA,A.J. Brock
11982,Kouwer,B,NA,NA,NA,B Kouwer
8989,Talma,S,NA,NA,NA,S Talma
9942,Waldeyer,W,M,NA,NA,W Waldeyer
9217,Thiéry,A,M,NA,NA,A Thiéry
2128,Daniels,C,M,NA,NA,C Daniels
1807,Cirincione,G,M,NA,NA,G Cirincione
6298,Minchin,E,M,NA,NA,E Minchin
4551,Janovsky,V,NA,NA,NA,V Janovsky
3329,Garcia del Real,Eduardo,M,NA,NA,Eduardo Garcia del Real
4662,Jung,R,M,NA,NA,R Jung
6903,Osborne,Oliver,M,NA,NA,Oliver Osborne
8923,Swain,Henry,M,NA,NA,Henry Swain
1091,Blumer,George,M,NA,NA,George Blumer
1907,Combemale,F,M,NA,NA,F Combemale
2482,Dohrn,Rudolph,M,NA,NA,Rudolph Dohrn
3067,Flint,Joseph,M,NA,NA,Joseph Flint
6530,Murray,George,M,NA,NA,George Murray
4011,Heim,L,NA,NA,NA,L Heim
5182,Lambling,E,M,NA,NA,E Lambling
3397,Gerlach,Leo,M,NA,NA,Leo Gerlach
6958,Palladin,W,M,NA,NA,W Palladin
5050,Kretz,Richard,M,NA,NA,Richard Kretz
8653,Sollmann,Torald,M,NA,NA,Torald Sollmann
10096,Wertheimer,E,M,NA,NA,E Wertheimer
3266,Fuente Arrimadas,Nicolas,M,NA,NA,Nicolas Fuente Arrimadas
434,André,G,M,NA,NA,G André
5463,Lichtheim,L,M,NA,NA,L Lichtheim
5275,Lautert,G,M,NA,NA,G Lautert
6461,Mossé,A,M,NA,NA,A Mossé
4572,Jeannel,F,M,NA,NA,F Jeannel
3343,Garten,S,M,NA,NA,S Garten
1574,Canalis,Pietro,M,NA,NA,Pietro Canalis
6980,Papielski,Leo,M,NA,NA,Leo Papielski
8964,Szymonowicz,Wladyslaw,M,NA,NA,Wladyslaw Szymonowicz
3489,Gluzinsky,A,M,NA,NA,A Gluzinsky
6923,Oui,M,M,NA,NA,M Oui
10031,Wedensky,N,M,NA,NA,N Wedensky
3949,Hauser,G,M,NA,NA,G Hauser
8526,Sieradzky,Wladimir,M,NA,NA,Wladimir Sieradzky
4680,Kadyi,Heinrich,M,NA,NA,Heinrich Kadyi
617,Badzynski,Stanizlav,M,NA,NA,Stanizlav Badzynski
6217,Metzner,R,M,NA,NA,R Metzner
10455,Öhrvall,Hjalmar,M,NA,NA,Hjalmar Öhrvall
9790,von Jauregg,Wagner,M,NA,NA,Wagner von Jauregg
5909,Marfan,A,NA,NA,NA,A Marfan
1542,Calleja,Julian,M,NA,NA,Julian Calleja
4080,Herlant,A,NA,NA,NA,A Herlant
2277,de Moor,J,M,NA,NA,J de Moor
8687,Spehl,Emile,M,NA,NA,Emile Spehl
2167,Davis,N,NA,NA,NA,N Davis
2786,Emmerich,Rudolf,M,NA,NA,Rudolf Emmerich
2066,Cushny,Arthur,M,NA,NA,Arthur Cushny
5925,Márquez,Manuel,M,NA,NA,Manuel Márquez
11828,Criado y Aguilar,F,NA,NA,NA,F Criado y Aguilar
11827,Castro,F,NA,NA,NA,F Castro
11826,Maestre,T,NA,NA,NA,T Maestre
11825,Olóriz Agnilera,F,NA,NA,NA,F Olóriz Agnilera
3532,Gomez Ocaña,José,M,NA,NA,José Gomez Ocaña
1670,Caullery,A,M,NA,NA,A Caullery
6551,Müller,Friedrich,M,NA,NA,Friedrich Müller
5599,Long,John,M,NA,NA,John Long
4198,Hirai,Ikutaro,M,NA,NA,Ikutaro Hirai
4984,Koranyi,Alexander,M,NA,NA,Alexander Koranyi
6582,Nabarro,David,M,NA,NA,David Nabarro
8877,Suchard,E,NA,NA,NA,E Suchard
3118,Forns,Rafael,M,NA,NA,Rafael Forns
2191,de Boeck,A,NA,NA,NA,A de Boeck
9717,von Bardeleben,Karl,M,NA,NA,Karl von Bardeleben
2862,Evans,W,M,NA,NA,W Evans
6365,Mondino,Casimiro,M,NA,NA,Casimiro Mondino
3919,Hartmann,NA,NA,NA,NA,Hartmann
2905,Falchi,Francesco,M,NA,NA,Francesco Falchi
5438,Lewe,Braut,M,NA,NA,Braut Lewe
4634,Jordan,Edwin,M,NA,NA,Edwin Jordan
9005,Tanzi,Eugenio,M,NA,NA,Eugenio Tanzi
4888,Klein,A,NA,NA,NA,A Klein
7035,Pauchet,G,NA,NA,NA,G Pauchet
1071,Blauberg,Magnus,M,NA,NA,Magnus Blauberg
6081,Medweden,A,M,NA,NA,A Medweden
9814,von Liebermann,L,M,NA,NA,L von Liebermann
3481,Gley,E,M,NA,NA,E Gley
6486,Mouton,H,NA,NA,NA,H Mouton
4304,Hoppe-Seyler,G,NA,NA,NA,G Hoppe-Seyler
5201,Landouzy,L,M,NA,NA,L Landouzy
2630,Dürck,Hermann,M,NA,NA,Hermann Dürck
6385,Monti,Achille,M,NA,NA,Achille Monti
9002,Tandler,Julius,M,NA,NA,Julius Tandler
3718,Gulowitsch,W,NA,NA,NA,W Gulowitsch
4093,Herrick,Judson,M,NA,NA,Judson Herrick
8052,Sala,Luigi,M,NA,NA,Luigi Sala
5888,Marcacci,Arturo,M,NA,NA,Arturo Marcacci
11824,Heine,L,NA,NA,NA,L Heine
11822,Lüthje,H,NA,NA,NA,H Lüthje
11821,Simerling,E,NA,NA,NA,E Simerling
11820,Stoeckel,W,NA,NA,NA,W Stoeckel
3036,Fischer,Bernard,M,NA,NA,Bernard Fischer
2184,de Azua,Juan,M,NA,NA,Juan de Azua
6644,Nekam,Ludwig,M,NA,NA,Ludwig Nekam
4298,Hoor,Charles,M,NA,NA,Charles Hoor
718,Bàrsony,Jean,M,NA,NA,Jean Bàrsony
5348,Lehmann,K,NA,NA,NA,K Lehmann
7869,Rosenau,M,NA,NA,NA,M Rosenau
6400,Morales Pérez,Antonio,M,NA,NA,Antonio Morales Pérez
3824,Haltenhoff,D,NA,NA,NA,D Haltenhoff
9220,Thiron,C,NA,NA,NA,C Thiron
1787,Christian,Henry,M,NA,NA,Henry Christian
8477,Shattuck,F,NA,NA,NA,F Shattuck
945,Bertarelli,Ernest,M,NA,NA,Ernest Bertarelli
6899,Osawa,G,NA,NA,NA,G Osawa
3314,Galli-Valerio,Bruno,M,NA,NA,Bruno Galli-Valerio
5419,Levaditi,D,NA,NA,NA,D Levaditi
9809,von Leube,W,NA,NA,NA,W von Leube
7968,Rumpf,T,NA,NA,NA,T Rumpf
4946,Kocher,T,M,NA,NA,T Kocher
9360,Troitzky,I,NA,NA,NA,I Troitzky
7191,Peyri Rocamora,J,NA,NA,NA,J Peyri Rocamora
2226,de Giovanni,A,M,NA,NA,A de Giovanni
4245,Hoffmann,A,NA,NA,NA,A Hoffmann
5037,Krause,Paul,M,NA,NA,Paul Krause
5375,Lendon,Alfred,M,NA,NA,Alfred Lendon
2096,da Silva,Pirajá,M,NA,NA,Pirajá da Silva
6791,Nussbaum,M,NA,NA,NA,M Nussbaum
4561,Jarotzkij,Alexandre,M,NA,NA,Alexandre Jarotzkij
9526,van der Stricht,O,NA,NA,NA,O van der Stricht
1159,Bonome,A,M,NA,NA,A Bonome
351,Albertotti,Giuseppe,M,NA,NA,Giuseppe Albertotti
4095,Herring,Percy,M,NA,NA,Percy Herring
4264,Holl,D,NA,NA,NA,D Holl
5070,Kruse,W,M,NA,NA,W Kruse
9030,Tedeschi,Vitali,M,NA,NA,Vitali Tedeschi
2297,de Sojo Battle,Franco,M,NA,NA,Franco de Sojo Battle
10079,Wennerholm,John,M,NA,NA,John Wennerholm
1157,Bonnet,R,NA,NA,NA,R Bonnet
7188,Pettit,A,NA,NA,NA,A Pettit
6260,Michaut,V,M,NA,NA,V Michaut
9639,Viault,T,NA,NA,NA,T Viault
7850,Roncali,Demetrio,M,NA,NA,Demetrio Roncali
1312,Breda,Achille,M,NA,NA,Achille Breda
5889,Marchand,A,M,NA,NA,A Marchand
6026,Mayor,J,NA,NA,NA,J Mayor
3394,Gerhardt,D,NA,NA,NA,D Gerhardt
7645,Reiss,W,NA,NA,NA,W Reiss
5387,Leo,H,NA,NA,NA,H Leo
3385,Gentes,O,NA,NA,NA,O Gentes
8136,Schaffer,Josef,M,NA,NA,Josef Schaffer
3464,Girard,C,NA,NA,NA,C Girard
8059,Salomoni,Annibale,M,NA,NA,Annibale Salomoni
5379,Lennmalm,F,M,NA,NA,F Lennmalm
4814,Key-Åberg,Algot,M,NA,NA,Algot Key-Åberg
5086,Kuhnt,H,NA,NA,NA,H Kuhnt
1754,Chavannaz,Georges,M,NA,NA,Georges Chavannaz
6482,Mousson,A,NA,NA,NA,A Mousson
2562,Dubreuilh,William,M,NA,NA,William Dubreuilh
558,Auer,John,M,NA,NA,John Auer
6118,Meltzer,S,M,NA,NA,S Meltzer
11905,Veyrassat,J,NA,NA,NA,J Veyrassat
11904,Oltramare,H,NA,NA,NA,H Oltramare
11903,Mégevand,L,NA,NA,NA,L Mégevand
11902,Eternod,I,NA,NA,NA,I Eternod
11901,Beuttner,O,NA,NA,NA,O Beuttner
5107,Kümmer,E,NA,NA,NA,E Kümmer
6778,Nowak,Julius,M,NA,NA,Julius Nowak
6943,Packon,Victor,M,NA,NA,Victor Packon
278,Abbott,Alexander,M,NA,NA,Alexander Abbott
8602,Smith,Allen,M,NA,NA,Allen Smith
7067,Pearce,Richard,M,NA,NA,Richard Pearce
8696,Spiller,William,M,NA,NA,William Spiller
1704,Chaillou,NA,NA,NA,NA,Chaillou
9519,van den Broek,A,M,NA,NA,A van den Broek
773,Bayer,Heinrich,M,NA,NA,Heinrich Bayer
6894,Ortner,H,NA,NA,NA,H Ortner
2137,Darkchevitch,L,NA,NA,NA,L Darkchevitch
6997,Parker Davis,Edward,M,NA,NA,Edward Parker Davis
9774,von Haberer,H,NA,NA,NA,H von Haberer
7408,Prévôt,NA,M,NA,NA,Prévôt
747,Battozzi,Filippo,M,NA,NA,Filippo Battozzi
3651,Grigorjew,A,NA,NA,NA,A Grigorjew
8121,Sawtschenko,J,NA,NA,NA,J Sawtschenko
2828,Ernst,Paul,M,NA,NA,Paul Ernst
4142,Heubner,Wolfgang,NA,NA,NA,Wolfgang Heubner
7844,Romiti,Gugliemo,M,NA,NA,Gugliemo Romiti
6870,Oppel,W,NA,NA,NA,W Oppel
4583,Jensen,Paul,M,NA,NA,Paul Jensen
3791,Halban,T,NA,NA,NA,T Halban
1676,Ceci,Antonio,M,NA,NA,Antonio Ceci
10055,Weinberg,M,NA,NA,NA,M Weinberg
8547,Simond,J,NA,NA,NA,J Simond
1099,Bocci,Balduino,M,NA,NA,Balduino Bocci
