person_id,name
13087,Karl-Wolfgang Mundry
11095,Clemens Schöpf
14666,James Baddiley
13013,Neil Bartlett
13015,Herbert Charles Brown
13017,Alfred Champagnat
13027,Ludwig August Wilhelm Geilmann
13029,Dionyz Ilkovic
13032,Har Gobind Khorana
13042,Noel B Slater
13045,Saul Winstein
13057,Gunnar Blix
13058,Ernst Klenk
13059,John Monteath Robertson
13060,Alberte Pullman
13062,Bernard Pullman
494,Fritz Arndt
10218,Edgar Bright Wilson Jr.
13066,Stanley Bruckenstein
1994,Charles Alfred Coulson
4213,Edmund L Hirst
13348,Ephraim Katchalski
10819,Alexander Ivanovich Oparin
10948,Gopalasamudram Narayanan Ramachandran
14769,František Šorm
13367,E F Terroine
13374,K Yamafuji
13377,P C Zamecnik
10502,Georg-Maria M Schwab
13383,H H Claassen
13384,J G Malm
13385,H Selig
13388,Arthur Holmes
13892,Paul Doughty Bartlett
10728,Erwin Chargaff
1869,Salomon S Cohen
13896,John Warcup Cornforth Jr
13897,O K Davtjan
13900,Ulick Richardson Evans
13930,S G Mason
13934,Marshall Warren Nirenberg
10592,Charles Prévost
7790,Jean Roche
10737,Iwan Nikolov N Stranski
13988,George Joseph Popják
10593,Henrik Gunnar Lundegårdh
13090,Jacques Monod
13990,J Jacob
13997,Rudolf Hoppe
13999,L E Mortenson
14000,R C Valentine
14001,J E Carnahan
14002,Albert Jakob Eschenmoser
14005,Alfred Rieche
13371,Rudolf Criegee
10822,Richard Maling Barrer
3822,Bernard N Halpern
14276,K Hannig
14176,Robert William Holley
14277,J F Hyde
10836,A Lüttringhaus
14278,Edwin Theodore Mertz
14289,Robert Schwyzer
10988,T R Seshadri
14294,K I Pitzer
14296,Sol Spiegelmann
6393,Stanford Moore
8764,William Howard Stein
14307,H H Classen
14310,C L Vernet
14311,B Lainé
14312,J Filosa
14585,M Ballester
14596,Frank Albert Cotton
14284,Jean Lecomte
14613,Max Rudolf Lemberg
14615,J J Lingane
14617,Robert Bruce Merrifield
14619,Richard Alan Morton
14626,Giorgio Piccardi
14768,H Schmid
14633,Frank Harold Spedding
14637,A R Tourky
14648,George Wald
14651,Esmond Emerson Snell
14656,E H Taylor
14657,S Datz
14658,M B Allen
14659,F R Whatley
14660,Stephen Brunauer
14661,Paul Hugh Emmett
14663,Geoffrey Wilkinson
10980,Kenneth Sanborn Pitzer
14655,Erika Cremer
14671,K G Denbigh
14678,Arie Jan Haagen-Smit
4212,Joseph Oakland Hirschfelder
14685,Eugene Patrick Kennedy
14688,B M Kozyrev
14691,A.O.C Nier
10917,Henri Normant
14695,E Ochiai
14707,Eugene George Rochow
13343,Einar Stenhagen
14711,Hans Tuppy
10810,Anthony Leonid Turkevich
14725,I Zvara
14727,O Westphal
14728,Aharon Katzir-Katchalsky
14733,Donald James Cram
14734,George Andrew Olah
14735,B E Cross
14736,Y Sumiki
14737,T Yabuta
14738,Bernard Lewis
14740,Klaus Biemann
14742,L Velluz
14743,M Legrand
14745,M Grosjean
15509,Horace Albert Barker
15526,F P Bundy
15528,R Calas
15532,H J Emeléus
10806,Theodor Förster
10666,Rolf Huisgen
10472,C Manneback
15553,Harden M McConnell
6584,David Nachmansohn
13084,Aleksandr Nikolaevich Nesmejanov
10653,Roberto Piontelli
15565,Eugene I Rabinowitch
13025,P A Rebinder
15568,John Monteath Robertson
14172,H T Witt
10493,Melville Lawrence Wolfrom
11158,Helmut Zahn
10384,László Zechmeister
13993,Jacques Bénard
15580,Adolphe Van Tiggelen
14274,J M Buchanan
15585,Gilbert Stork
15586,Konstantin Antonovich Petrzhak
15593,E Stahl
15548,Franz Sondheimer
15598,M Julia
6646,Costin D Nenitzescu
15600,Rowland Pettit
15601,Pehr Victor Edman
15602,Jerker Porath
10508,Friedrich Wilhelm Jost
4862,Albert Kirrmann
15608,Gaston Charlot
15610,M Delhaye
15612,Boris Vladimirovich Derjagin
15680,Tetsuo Nozoe
8127,George Scatchard
15646,H. T. F. Wieland
921,Karl Sune Detlof Bergström
16709,David Adriaan van Dorp
15653,David Mervyn Blow
15654,David Chilton Phillips
4402,W Hückel
15660,Christian Klixbüll-Jørgensen
15662,J W Boag
15663,E J Hart
15664,Robert L Platzman
10880,John O’Mara Bockris
15666,Herbert Spencer Jr Harned
18812,J Chatt
1811,Stig M Claesson
15670,George Simms Hammond
15671,Aleksandr Nikolaevich Terenin
15676,Charles Gilbert Overberger
15677,H M Frey
15678,J Hine
15679,W Kirmse
16045,Christian Boehmer Anfinsen
15578,Duilio Arigoni
16053,Leo Brewer
16056,Setsuro Ebashi
16068,Nikolay Konstantinovich Kochetkov
16074,J Riman
16076,Alfred Edward Ringwood
16078,John Dombrowski Roberts
16089,Earl Wilbur Sutherland Jr.
10824,Henry Taube
15527,Alfred René Jean Paul Ubbelohde
18993,M. E E Volpin
16099,Richard Tecwyn Williams
6924,Jan Theodoor Gerard Overbeek
16114,Sidney Walter Fox
16115,Stanley Lloyd Miller
16117,Vitalij Iosifovitj Goldanskij
4146,Donald Holroyde Hey
16119,W A Waters
16120,Ralph Franz Hirschmann
13899,John Christian Bailar
11131,Ronald Sydney Nyholm
16694,Andrew Reginald Howard Cole
16134,Bruno Hasbrouck Zimm
16137,Albert Lester Lehninger
14687,Alan Rushton Battersby
16189,Victor Gutmann
16190,Herbert Sander Gutowsky
16192,Osamu Hayaishi
16194,W Jost
16198,Candin Liteanu
16201,Kurt Meyer
16206,M F Nagiev
16217,Rodney Robert Porter
8031,Charles Sadron
16222,G J Schulz
16226,Philip S Skell
16236,Bernhard Witkop
16240,I P Alimarin
10803,William Nunn Lipscomb Jr.
10670,Arthur John Birch
16251,Paul Mead Doty
16252,Julius Marmur
16253,Trevor Walworth Goodwin
16254,Arthur Charles Neish
16256,H S Mason
16263,Alexander E Shilov
16265,Robert Sidney Cahn
16269,L S Kassel
16270,O K Rice
16272,Michael Szwarc
16632,Geoffrey Burnstock
16638,Alexander Sergeevich Davydov
10814,Clyde Allen Hutchison
16651,Hugh Esmor Huxley
13053,William Summer Johnson
4785,Wiktor Kemula
16048,Hans Leo Kornberg
16142,Daniel Edward Koshland Jr.
11057,Edgar Lederer
6019,Joseph Edward Mayer
16670,W T J Morgan
16672,George Emil Palade
13996,George Claude Pimentel
16589,William Charles Price
16679,Andrzej Viktor Schally
16686,Kenzi Tamaru
16688,Leonhard Johann Eugen Tiganik
16696,Y L Wang
16706,S Ahrland
16707,Ralph Gottfrid Pearson
16718,I Lindqvist
16657,Michael Sela
16723,Wlodzimierz Kolos
16724,Clemens C J Roothaan
13461,E Adler
16730,Holger G H Erdtman
16733,E F Bertaut
15592,Paul von Ragué Schleyer
14677,Evert Johannes Willem Verwey
16740,Michael James Steuart Dewar
13910,Hermann Hartmann
16744,Lutoslaw Wolniewicz
18808,R Castaing
18845,H Gerischer
13359,Paul Hagenmuller
18851,Josef F.K Huber
18853,Viktor Holger Hydén
18906,P Souchay
18908,Sol Spiegelman
18914,M V Volkenshtein
18916,C Wagner
14302,Leonidas Zervas
18938,B Samuelsson
13382,Guy Henry Ourisson
10730,Günter Victor Schulz
18958,John Bannister Goodenough
18960,M F Hawthorne
18983,Rex Edward Richards
14591,Ewart Ray Herbert Jones
18986,Nikolay Konstantinovich Kochetkov
18990,Mikhail Isaakovich Temkin
18998,Sidney W Benson
19001,Nikolay Nikolayevich Bogoljubov
19004,Hubert Greenslade Britton
16649,Helmut Holzer
19010,J Romo-Armeria
19009,C Casas Campillo
19007,G Carvajal
19013,G Wilke
19011,Friedrich Cramer
16266,Hugh Christopher Longuet-Higgins
19028,Brian Selby Hartley
16425,Bo G Malmström
19037,D. J. E Ingram
19035,Maurice Loyal Huggins
15619,Otto Wichterle
4276,Emil A Holmgren
1365,Ivar Broman
5279,Alphonse C Laveran
7892,Ronald Ross
3015,Niels R Finsen
5571,Jacques Loeb
5881,Patrick Manson
5539,Joseph Lister (Lord)
6214,Élie Metchnikoff
3615,Battista G Grassi
4941,Robert Koch
5211,Eduard Lang
5226,John N Langley
1554,Wilhelm Camerer
738,G Bastiannelli
1004,Amico Bignami
7055,Ivan P Pavlov
7547,Santiago Ramon y Cajàl
3527,Camillo Golgi
9720,Emil A von Behring
1192,Lyder Borthen
4406,Gustav Hüfner
7668,Gustaf M Retzius
9665,Rudolph Virchow
9883,Carl von Voit
4014,Albrecht Heinr
3412,Anton Ghon
9804,Albert von Kölliker
4219,Wilhelm His Sr
9224,R Thoma
9858,V von Schulek
7930,Emile P Roux
10347,Alexandre Yersin
4427,Andreas Högyes
9752,Josef von Fodor
9797,Alexander von Korányi
3968,Henry Head
677,B Bang
1217,Charles J Bouchard
2797,Wilhelm T Engelmann
4874,Shibasaburo Kitasato
6536,Giuseppe Muscatello
3371,Carl Gegenbauer
2391,Desgrez
667,Balthazard
7214,C Phisalix
9823,Josef von Mering
6304,Oskar Minkowski
7514,Carl Rabl
8493,Charles S Sherrington
6926,E Overton
7204,Eduard F Pflüger
4348,Ferdinand Hueppe
5731,Friedrich W Löffler
7201,Richard Pfeiffer
10147,Fernand Widal
7951,Max Rubner
4125,Carl Hess
4107,Oscar Hertwig
1172,Jules Bordet
3673,Max Gruber
3770,Ernst Haeckel
8213,Oswald Schmiedeberg
5891,Félix Marchand
4492,James Israel
5053,U Kroenlein
5117,Köberle
1076,Magnus G Blix
3515,Alfred Goldscheider
9622,Max Verworn
7613,Walter Reed
2615,H E Durham
10203,Louis Willems
10290,Gustav Wolff
5907,Étienne-Jules Marey
1751,A Chauveau
4291,Ernst A Homén
1627,James Carrol
334,Aristides Agramonte y Simoni
2402,P Dettweiler
3864,Gerhard Armauer Hansen
4755,William W Keen
9723,Ernst von Bergmann
7718,Charles Robert Richet
4074,J Héricourt
4223,Eduard Hitzig
5637,Adolf Lorenz
1385,David Bruce
2025,Hector Cristiani
1752,Paulet Chauveau
8393,Hugo Sellheim
7927,César Roux
4969,Karl Koller
3582,William R Gowers
462,Stephan Apáthy
1682,Angelo Celli
1733,M A Charpentier
1653,Aldo Castellani
1630,Henry R Carter
3011,Carlos J Finlay
4259,Franz Hofmeister
9024,S Tchiriew
737,Edoardo Bassini
9570,Giulio Vassale
5591,Cesare Lombroso
2645,Arsène d´Arsonval
296,Achard
1456,G Burckhardt
8144,Fritz Schaudinn
10321,Almroth E Wright
1001,August Bier
5295,Jesse Lazear
552,W O Atwater
3215,Leopold Freund
6640,Albert Neisser
9811,E von Leyden
784,John Beard
4068,Victor Hensen
9286,Guido Tizzoni
8008,C Röse
7811,Leonard Rogers
1548,Albert Calmette
4944,Emil T Kocher
2080,Vincenz A Czerny
2476,Jean M Dogiel
8057,Ernst Salkowski
3849,Olof Hammarsten
10328,Wilhelm Wundt
2480,Anton Dohrn
3771,Waldemar M W Haffkine
1629,Henry J Carter
2353,Camille Delezenne
9857,Otto von Schrön
1116,Christian Bohr
4247,Erich Hoffmann
2309,Hugo de Vries
8621,Theobald Smith
6463,Angelo Mosso
8183,Carl L Schleich
5221,Oskar Langendorff
7676,Jacques-Louis Reverdin
4075,Ewald K Hering
7934,Wilhelm Roux
6664,Ernst Neumann
4308,Victor A Horsley
599,Guido Baccelli
2967,David Ferrier
4971,Julius Kollmann
8278,Gustaf Schwalbe
4109,Richard Hertwig
1249,Theodor Boveri
10058,August Weismann
3555,William C Gorgas
9991,Collins J Warren
5680,Luigi Luciani
7334,Antonin Poncet
7507,Heinrich Quincke
5016,Emil Kraepelin
3076,Carl Flügge
3384,Gengou
9887,August P von Wassermann
3065,Simon Flexner
4342,Henri Huchard
2808,Wilhelm Erb
9831,Friedrich von Müller
9432,Paul Uhlenhuth
3238,Gustav Fritsch
8825,Eduard Strassburger
5395,Raphaël Lépine
9515,Edouard van Beneden
9735,Viktor R von Ebner
2665,C J Eberth
6616,Bernhard Naunyn
2687,L D Edinger
4507,Hughlings J Jackson
3218,Wilhelm A Freund
4083,Ludimar Hermann
10433,Nathan Zuntz
686,Robert Bárány
9534,Arthur van Gehuchten
4306,Jan Horbaczewsky
487,Saturnin Arloing
2341,Yves Délages
2473,Alexandre S Dogiel
2959,Jaume Ferran y Clua
3739,Felix Guyon
2072,Napoléon Cybulski
2730,Willem Einthoven
5579,Oskar Loew
9828,Constantin von Monakow
7561,Louis Ranvier
6527,John B Murphy
5607,Arthur Looss
1621,Alexis Carrel
9340,F Trendelenburg
789,Wladimir M Bechterew
8304,Edward A Schäfer
1265,Camillo Bozzolo
7139,Edoardo Perroncito
3115,Carlo Forlanini
6233,Hans H Meyer
9801,Johannes von Kries
6814,Joseph G Ocaña
5577,F A Loeffler
9659,Henri Vincent
1403,Lauder T Brunton
777,William M Bayliss
8739,Ernest H Starling
5774,James Mackenzie
6740,Hideyo Noguchi
1702,Carlos Chagas
3910,Ross G Harrison
3225,Peter J Freyer
2759,Werke Ellenberger
8771,Thor Stenbeck
5604,Biagio Longo
2189,de Beurmann
7407,Jean L Prévost
8114,Ferdinand Sauerbruch
7627,Edward T Reichert
7577,Wassilij I Rasumowsky
7920,Rousselot
2475,Ivan M Dogiel
4380,William Hunter
9839,Clemens von Pirquet (Baron)
5119,Bernhard König
6716,Franz Nissl
6119,Samuel J Meltzer
2723,Christiaan E Eijkman
8912,U Suzuki
5886,Edoardo Maragliano
591,Joseph Babinski
8043,Hermann Sahli
3209,Sigmund Freud
532,Bailey K Ashford
7217,August Pi Suñer
1129,Louis Bolk
7979,Frederick F Russel
10376,Gustaf Zander
5967,Alberto Mary
5968,Alejandro Mary
8254,Bernhard Schultze
8377,Richard Seefelder
4058,F Henrijean
4723,Stephen Kartulis
3507,Joseph Goldberger
8944,William St. Claire Symmers
2065,Harvey W Cushing
3823,William S Halsted
10072,William H Welch
10217,Edmund B Wilson
5078,Bernhard Krönig
3734,Hermann Gutzmann
6023,William J Mayo
1269,A Brachet
9832,Fritz von Müller
526,Ludwig Aschoff
9800,Ludolf von Krehl
1014,Frank Billings
4210,Julius Hirschberg
7063,Erwin Payr
6010,Alexander Maximow
5966,Albert Mary
4514,Abraham Jacobi
9780,Carl von Hess
4448,Inada
4438,Ido
3111,Auguste Forel
5058,August S Krogh
4067,Salomon E Henschen
10442,Hendrik Zwaardemaker
9269,Robert Tigerstedt
6871,Hermann Oppenheim
698,Joseph Barcroft
856,Francis G Benedict
6686,Charles J Nicolle
8881,Karl Sudhoff
9354,Auguste Trillat
6044,Robert McCarrison
3792,John S Haldane
965,Alexandre Besredka
1792,J B Christopherson
576,Ayote
4568,Jeanbrau
5447,Lewisohn
5450,Erich Lexer
6428,Thomas H Morgan
989,Leonardo Bianchi
4025,Hans Held
2978,Johannes A Fibiger
4601,Wilhelm Johannsen
3662,Grossisch
7835,Auguste Rollier
936,Oskar Bernhard
1301,Heinrich Braun
4839,Gustav Killian
1879,Rufus Cole
9692,Oskar Vogt
2614,Henri Duret
3264,Ernst Fuchs
2336,G Déjerine
1584,Walter B Cannon
10202,C Willems
4787,Arthur I Kendall
3484,Eugène Gley
515,Maurice Arthus
5915,Pierre Marie
5205,Karl Landsteiner
8765,Eugen Steinach
5418,Constantin Levaditi
9688,Cécile Vogt
5535,Benjamin Lipschütz
3564,Barthélemy Gosio
788,Heinrich Bechhold
679,Guide Banti
5811,Rudolf Magnus
681,Frederick G Banting
5257,Philippe Lasseur
6247,Otto F Meyerhof
8788,Georg Sticker
8028,Hans Sachs
4968,Wilhelm Kolle
6431,Julius Morgenroth
5782,John James Macleod
8594,Maud Slye
9557,Vanghetti
9880,Jakob von Uexküll
6257,Leonor Michaelis
4180,Archibald V Hill
4423,Rudolf Höber
2240,Adrian de Kleyn
1748,Anatole Chauffard
3051,Paul Flechsig
5959,Friedrich Martius
3094,Otto Folin
4481,Thomas Ionnesco
590,Victor Babes
5917,David Marine
2649,Felix d´Hérelle
2859,Herbert M Evans
5445,Thomas Lewis
4893,F K Kleine
3213,Ernst Freund
3998,Martin Heidenhain
8792,Hans Stieve
8689,Hans Spemann
2498,Arturo Donaggio
9927,Julius Wagner-Jauregg
992,Adolf Bickel
2425,George F Dick
2426,Gladys H Dick
3808,Maurice C Hall
4379,John I Hunter
1211,Filippo Bottazzi
5234,Louis E Lapicque
4045,Lawrence J Henderson
2458,Alphonse R Dochez
3259,Siegmund Fränkel
7849,Peter Rona
3839,August J Hammar
10342,Katsusaburo Yamagiwa
6746,Pierre Nolf
6794,John W Nuzum
8164,Béla Schick
6588,Otto Naegeli
4709,Ariens C Kappers
3245,Paul Frosch
2762,Robert H Elliot
5160,Pierre Lagrange
4287,Sören Holth
8181,Hjalmar A Schiötz
6581,Holger C Møllgaard
7565,Oscar-Jean Rapin
2111,Henry Hallett Dale
3746,W E Gye
2346,Pierre Delbet
3084,Otfried Foerster
712,F I Barnard
7919,Peyton Rous
3985,Emmanuel Hédon
2678,Konstantin Economo
3652,Gerrit Grijns
5684,Arno B Luckhardt
10167,Hermann Wieland
3360,K Gauss
5164,Edouard Laguesse
418,Paul A Ancel
1226,Pol Bouin
5583,Otto Loewi
7804,W Roehl
435,André-Thomas
7806,Angel H Roffo
5488,Ralph S Lillie
6546,Peter Mühlens
6775,Frederick G Novy
9703,Franz Volhard
3761,Ludwig Haberlandt
2421,Vincenzo Diamare
5893,Ettore Marchiafava
3700,Camille Guérin
4123,Alfred F Hess
3622,Paul Grawitz
6307,George R Minot
4729,Genichi M Kato
3591,Evarts A Graham
3176,Otto Frank
1605,Anton J Carlson
4023,Ludwig Hektoen
7568,G Rappin
2077,Adalbert Czerny
6371,Antonio C.de Abreu Freire Egas Moniz
7878,P G Rosenow
7616,Claudius Regaud
6392,Sherwood Moore
1941,Glover H Copher
1881,Warren H Cole
7028,Mariano L Patrizi
9010,Giulio Tarrozzi
9257,Torsten L Thunberg
6941,Victor Pachon
1899,James B Collip
1686,Eugenio Centanni
9378,M Tscherning
5879,Geza Mansfeld
9660,Hyacinthe J Vincent
1372,Brown
4048,Yandell Henderson
6529,William P Murphy
8476,Edward Sharpey Schafer
8305,Otto Schöbl
4365,Karl Huldschinsky
3290,Proceso Gabriel
1968,Carl Correns
1279,Upendranath Brahmachari
3284,Robin Fåhraeus
5032,Friedrich Kraus
3031,Max H Fischer
7647,T Reiter
5048,Ernst Kretschmer
6904,Thomas B Osborne
9342,Paul Trendelenburg
9414,Frederick W Twort
2337,Pio del Rio-Hortega
6170,Lafayette B Mendel
4999,S P Kostytschew
6112,Josef Meller
10134,George H Whipple
9393,Th. Tuffier
5400,René Leriche
8075,Giuseppe Sanarelli
6994,William H Park
3192,Léon Frédéricq
5869,Frank C Mann
809,Edwin Beer
9897,Richard R von Zeynek
7545,Gaston Ramon
325,Edgar D Adrian (Lord)
4961,Alfred Kohn
7843,Erich Rominger
9981,L E Warburg
10063,Paul Weiss
9395,Pietro Tullio
3537,Jules Gonin
10051,Rudolf Weigl
937,Alice R Bernheim
8317,Achille Sclavo
9736,Constantin von Economo
8126,R Sazerac
1074,Eugen Bleuler
7704,Alfred N Richards
4019,Victor Heiser
1897,Bertram J Collip
4324,Bernardo Alberto Houssay
2499,Henry H Donaldson
2869,James Ewing
6491,Berkeley Moynihan (Lord)
5096,Ken Kuré
2106,Henry D Dakin
4151,Jean François Heymans
741,O Bataillon
10421,Bernhard Zondek
8263,Hugo Schulz
523,Selmar Aschheim
2485,Edward A Doisy
8931,Moses Swick
1295,Ludolph Brauer
6914,Wolfgang Ostwald
5428,Giuseppe Levi
5741,Ernst Löwenstein
7323,Heinrich Poll
8521,Hermann Siemens
5700,Einar Lundsgaard
8937,W W Swingle
9882,O von Verschuer
6048,Elmer V McCollum
5130,Marcel Labbé
3355,Henri Gaudier
858,Stanley R Benedict
4076,Heinrich Hering
8618,William R Smith
2454,Kemal Djenab
6501,Hermann Joseph Muller
7640,Hermann Rein
8206,Martin B Schmidt
1587,Jean Cantacuzène
4751,Vassili I Kedrowski
10080,F W Went
6730,Bernhard Nocht
3486,Themistokles Gluck
4129,Walter R Hess
10271,Karl Wittmaack
8617,Philip E Smith
4149,Corneille J Heymans
10227,Kinnier Wilson
8247,Werner Schulemann
8312,Fritz Schönhöfer
10243,August Wingler
2124,Walter E Dandy
2766,Grafton Elliott-Smith
382,Lionel J Alloway
3769,Philip B Hadley
2218,André de Coulon
9682,Fred Vlès
5245,Peter P Lasareff
7212,Robert W Philip
3102,Antonio C Fontès
9322,A Tournade
7009,Enrique Paschen
6878,Leon A Orbeli
5985,Pierre Masson
9812,Alexander von Lichtenberg
375,Edgar Allen
10140,William A White
8692,Alexei D Speransky
9677,Giovanni Vitali
8865,Frantisek K Studnicka
14649,Albert Imre Szent-Györgyi
4032,Torsten Hellman
1410,Richard Bruynoghe
2823,Joseph Erlanger
3351,Herbert S Gasser
10105,Alf Westergren
10325,Lien-Teh Wu
2620,Albert P Dustin
6045,Joseph F McCarthy
4505,Chevalier Jackson
4772,Charles H Kellaway
8107,Takaoki Sasaki
4973,John A Kolmer
4502,Andrew C Ivy
1658,William B Castle
2367,Jean Demoor
7946,Isidor C Rubin
1960,George W Corner
5133,Antoine Lacassagne
4436,Koichi Ichikawa
5094,Yas Kuno
2770,Charles A Elsberg
4916,Hermann Knaus
10297,Francis C Wood
2468,Robert Doerr
8281,Gregory Schwartzman
5356,Robert T Leiper
6708,Nils H Nilsson-Ehle
3973,Selig Hecht
7759,Thomas M Rivers
9575,Victor Veau
5166,Patrick P Laidlaw
417,Albert P Ancel
6020,W V Mayneord
4160,Izrael Hieger
9202,Max Theiler
8204,Hans K Schmidt
3178,Robert T Frank
3545,Ernest W Goodpasture
2007,Henri Coutard
6061,Frank H McMechan
17662,Hans Christian C Hagedorn
1467,George O Burr
1762,René Chevallier
6996,R R Parker
8691,R R Spencer
7095,Nicola Pende
1469,William Burridge
2409,Félix Dévé
1390,Emile Brumpt
6662,Fred Neufeld
2136,Jean Darier
3120,Gösta Forssell
535,Max Askanazy
453,Nikolaus Anitschkov
6022,Charles H Mayo
2930,M Favre
6682,Joseph Nicolas
8051,Manfred Sakel
3124,John M Forssman
3508,Harry Goldblatt
7937,Leonard G Rowntree
1683,Carlo Ceni
6721,J Nitti
2494,Gerhard Domagk
5600,Perrin H Long
7876,Edward C Rosenow
7099,Francesco Pentimalli
1373,Albert L Brown
5706,Louis A Lurie
5713,Adolpho Lutz
9829,Alexander von Muralt
3926,Bun-ichi Hasama
9786,Erich von Holst
3917,Frank A Hartman
10153,Erik M Widmark
9743,Anton von Eiselsberg
3262,Theodor Frölich
6109,Edward Mellanby
2648,Charles D´Héré
1447,H G Bungenberg de Jong
4489,Makoto Ishihara
6627,Joseph N Needham
7922,Gustave Roussy
5596,Efim S London
1535,Quinto Calabro
8684,Rudolf Spanner
8694,Tom D Spies
8943,Virgil Preston Sydenstricker
4618,Norman Jolliffe
4654,Thomas H Jukes
5396,Samuel Lepkovsky
1066,Marion A Blankenhorn
1935,Clark Cooper
3144,P J Fouts
5572,Leo Loeb
6108,Lady May Mellanby
10306,Dilworth Wayne W Woolley
5788,R J Madden
8845,F M Strong
7959,Julian M Ruffin
8605,David T Smith
8619,Susan G Smith
9314,Riuso Torikata
2942,Noel Feissinger
895,Hans Berger
1110,Jan Boeke
8610,George S Smith
8615,Olive W Smith
10414,Hans Zinsser
1569,Willis C Campbell
3750,Paul György
2119,Hendrik C Dam
385,H J Almquist
3729,René A Gutmann
6947,Irvine H Page
6951,Theophilus S Painter
4901,Niels C Klendshoj
10266,Ernest Witebsky
901,Hilding Berglund
3847,Einar Hammarsten
10451,Gunnar Ågren
1130,Jesse L Bollman
5805,Thomas B Magath
3419,F A Gibbs
5380,William G Lennox
9728,B von Borries
2280,Georges de Morsier
2296,Raoul de Seigneux
2877,John A Eyster
7560,Stephen W Ranson
10135,Lionel E. H Whitby
3058,Alexander Fleming
3070,Howard W Florey
1691,Ugo Cerletti
2267,Ladislas J de Meduna
5986,Samuel O Mast
6946,Guiseppi Pagano
1012,Harvey E Billig
9536,A van Harreveld
10174,Cornelis A Wiersma
2559,René J Dubos
9014,Arthur L Tatum
1706,Ernst B Chain
547,Edwin B Astwood
6397,Herrmann Mooser
8612,Homer W Smith
5003,Paul Kouchakoff
5431,Philip Levine
10171,Alexander S Wiener
